,Brand,Product Name,RAM,Internal storage,Battery capacity (mAh),Rear camera,Front camera,Screen size (inches),Price in India
339,Asus,Asus ZenFone 2,4,64,3000,13.0,5.0,5.5,3999
340,Asus,Asus ZenFone 2,4,64,3000,13.0,5.0,5.5,3799
341,Asus,Asus ZenFone 2,4,64,3000,13.0,5.0,5.5,6099
342,Acer,Acer Liquid Z630s,3,32,4000,8.0,8.0,5.5,4399
343,Poco,Poco M2 Pro,4,64,5020,48.0,16.0,6.67,15999
344,Xiaomi,Mi A1 (64GB),4,32,3080,12.0,5.0,5.5,6999
345,Xiaomi,Mi A1 (64GB),4,32,3080,12.0,5.0,5.5,12999
346,Samsung,Samsung Galaxy Note,8,256,3500,12.0,10.0,6.3,65000
347,Samsung,Samsung Galaxy Note,8,256,3500,12.0,10.0,6.3,73600
348,Oppo,Oppo F1 (3GB,3,16,2500,13.0,8.0,5.0,5989
349,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,15499
350,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,17099
351,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,17750
352,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,12998
353,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,14082
354,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,15999
355,Samsung,Samsung Galaxy M30s,4,64,6000,48.0,16.0,6.4,16999
356,Oppo,Oppo F15 (4GB,8,128,4000,48.0,16.0,6.4,15990
357,Sony,Sony Xperia Z5,3,32,2900,23.0,5.0,5.2,31990
358,Sony,Sony Xperia Z5,3,32,2900,23.0,5.0,5.2,22499
359,Sony,Sony Xperia Z5,3,32,2900,23.0,5.0,5.2,21500
360,Sony,Sony Xperia Z5,3,32,2900,23.0,5.0,5.2,45999
361,HTC,HTC One E9s,2,16,2600,13.0,4.0,5.5,9990
362,HTC,HTC One E9s,2,16,2600,13.0,4.0,5.5,10599
363,Sony,Sony Xperia Z5,3,32,2900,23.0,5.0,5.2,52990
364,Oppo,Oppo F1 (3GB,3,16,2500,13.0,8.0,5.0,15890
365,Oppo,Oppo F15 (8GB,8,128,4000,48.0,16.0,6.4,20900
366,Vivo,Vivo Y55s (3GB,3,16,2730,13.0,5.0,5.2,13490
367,Apple,Apple iPhone XR,3,64,2942,12.0,7.0,6.1,49999
368,Apple,Apple iPhone XR,3,64,2942,12.0,7.0,6.1,44999
369,Realme,Realme X2 (6GB,4,64,4000,64.0,32.0,6.4,19390
370,Realme,Realme X2 (4GB,4,64,4000,64.0,32.0,6.4,17999
371,Samsung,Samsung Galaxy Grand,1,8,2600,8.0,5.0,5.0,8500
372,Samsung,Samsung Galaxy Grand,1,8,2600,8.0,5.0,5.0,5555
373,Poco,Poco M2 Pro,4,64,5020,48.0,16.0,6.67,12999
374,Poco,Poco M2 Pro,4,64,5020,48.0,16.0,6.67,13999
375,Samsung,Samsung Galaxy S20,8,128,4000,12.0,10.0,6.2,70499
376,Samsung,Samsung Galaxy S20,8,128,4000,12.0,10.0,6.2,54999
377,Samsung,Samsung Galaxy Grand,1,8,2600,8.0,5.0,5.0,4299
378,Samsung,Samsung Galaxy S20,8,128,4000,12.0,10.0,6.2,52915
379,Oppo,Oppo F15 (8GB,8,128,4000,48.0,16.0,6.4,18040
380,Vivo,Vivo Y55s (3GB,3,16,2730,13.0,5.0,5.2,13400
381,Lenovo,Lenovo Vibe Shot,3,32,2900,16.0,8.0,5.0,9799
382,Lenovo,Lenovo Vibe Shot,3,32,2900,16.0,8.0,5.0,18748
383,InFocus,InFocus Turbo 5,3,32,4850,13.0,5.0,5.5,9500
384,Apple,Apple iPhone XR,3,64,2942,12.0,7.0,6.1,64900
385,Realme,Realme X2 (8GB,4,64,4000,64.0,32.0,6.4,22999
386,Realme,Realme X2 (8GB,4,64,4000,64.0,32.0,6.4,20999
387,Realme,Realme X2 (6GB,4,64,4000,64.0,32.0,6.4,19999
388,Xiaomi,Xiaomi Redmi 4A,2,16,3120,13.0,5.0,5.0,6999
389,Xiaomi,Xiaomi Redmi 4A,2,16,3120,13.0,5.0,5.0,6900
390,Apple,Apple iPhone XR,3,64,2942,12.0,7.0,6.1,51500
391,Yu,Yu Yutopia (4GB,4,32,3000,21.0,8.0,5.2,6990
392,Samsung,Samsung Galaxy A8,2,32,3050,16.0,5.0,5.7,2499
393,OnePlus,OnePlus 6T (10GB,6,128,3700,16.0,16.0,6.41,49999
394,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,10999
395,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,9975
396,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,9990
397,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,12900
398,Xiaomi,Xiaomi Mi 10T,8,128,5000,108.0,20.0,6.67,39999
399,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,12999
400,Micromax,Micromax Canvas 5,3,16,2900,13.0,5.0,5.2,14999
401,Huawei,Huawei P30 Pro,8,256,4200,40.0,32.0,6.47,58700
402,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,74200
403,Huawei,Huawei P30 Pro,8,256,4200,40.0,32.0,6.47,58490
404,Huawei,Huawei P30 Pro,8,256,4200,40.0,32.0,6.47,56490
405,Nokia,Nokia 5.1 Plus,3,32,3060,13.0,8.0,5.86,13999
406,OnePlus,OnePlus 6T (8GB,6,128,3700,16.0,16.0,6.41,27499
407,OnePlus,OnePlus 6T (8GB,6,128,3700,16.0,16.0,6.41,27999
408,Samsung,Samsung Galaxy A8,2,32,3050,16.0,5.0,5.7,10099
409,Micromax,Micromax Canvas 5,3,16,2900,13.0,5.0,5.2,5099
410,Micromax,Micromax Canvas 5,3,16,2900,13.0,5.0,5.2,5499
411,Micromax,Micromax Canvas 5,3,16,2900,13.0,5.0,5.2,9999
412,OnePlus,OnePlus 7T Pro,8,256,4085,48.0,16.0,6.67,43999
413,Xiaomi,Xiaomi Redmi 9,4,64,5020,13.0,8.0,6.53,9999
414,Xiaomi,Xiaomi Redmi 9,4,64,5020,13.0,8.0,6.53,10999
415,Xiaomi,Xiaomi Redmi 9,4,64,5020,13.0,8.0,6.53,11963
416,OnePlus,OnePlus 6T (8GB,6,128,3700,16.0,16.0,6.41,29999
417,Nubia,Nubia Z11 mini,4,64,3000,23.0,13.0,5.2,7999
418,Samsung,Samsung Galaxy A8,2,32,3050,16.0,5.0,5.7,7599
419,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,11499
420,OnePlus,OnePlus 6T (8GB,6,128,3700,16.0,16.0,6.41,31999
421,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,10985
422,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,14499
423,Xiaomi,Xiaomi Mi 10T,6,128,5000,64.0,20.0,6.67,37999
424,Xiaomi,Xiaomi Mi 10T,6,128,5000,64.0,20.0,6.67,35999
425,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,10978
426,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,10595
427,Xiaomi,Redmi Note 8,3,32,4000,48.0,13.0,6.3,13999
428,Gionee,Gionee F103 (2GB,2,16,2400,8.0,5.0,5.0,10200
429,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,52999
430,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,8375
431,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,70500
432,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,47990
433,Xiaomi,Xiaomi Mi Max,3,32,4850,16.0,5.0,6.44,14999
434,Poco,Poco X2 (8GB,6,64,4500,64.0,20.0,6.67,21499
435,Realme,Realme 6 (6GB,4,64,4300,64.0,16.0,6.5,12999
436,Realme,Realme 3 (4GB,3,32,4230,13.0,13.0,6.2,10499
437,Gionee,Gionee F103 (3GB,2,16,2400,8.0,5.0,5.0,4999
438,Gionee,Gionee F103 (3GB,2,16,2400,8.0,5.0,5.0,5490
439,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,8990
440,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,39999
441,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,9299
442,Realme,Realme 6 (4GB,4,64,4300,64.0,16.0,6.5,13999
443,Gionee,Gionee F103 (2GB,2,16,2400,8.0,5.0,5.0,4599
444,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,75900
445,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,2799
446,Realme,Realme 3 (3GB,3,32,4230,13.0,13.0,6.2,8499
447,Asus,Asus ZenFone 6,2,16,3300,13.0,2.0,6.0,8990
448,Samsung,Samsung Galaxy M31,6,128,6000,64.0,32.0,6.4,15999
449,Samsung,Samsung Galaxy M31,6,128,6000,64.0,32.0,6.4,16499
450,Honor,Honor 5X (2GB,2,16,3000,13.0,5.0,5.5,11745
451,Honor,Honor 5X (2GB,2,16,3000,13.0,5.0,5.5,8399
452,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,12999
453,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,8499
454,Xiaomi,Redmi 9 Power,4,64,6000,48.0,8.0,6.53,11999
455,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,79000
456,Xiaomi,Xiaomi Redmi 2,2,16,2200,8.0,2.0,4.7,2799
457,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,5499
458,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,5299
459,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,4799
460,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,3999
461,Motorola,Motorola Moto X,3,16,3000,21.0,5.0,5.7,5599
462,Asus,Asus ZenFone 6,2,16,3300,13.0,2.0,6.0,14990
463,Xiaomi,Xiaomi Redmi 2,2,16,2200,8.0,2.0,4.7,2499
464,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,117990
465,Samsung,Samsung Galaxy M31,6,128,6000,64.0,32.0,6.4,20499
466,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,82000
467,Motorola,Motorola Moto Z2,4,64,3000,12.0,5.0,5.5,7999
468,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,9998
469,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,8499
470,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,9897
471,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,7499
472,Oppo,Oppo A12 (4GB,3,32,4230,13.0,5.0,6.22,11490
473,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,7999
474,Poco,Poco X2 (6GB,6,64,4500,64.0,20.0,6.67,14999
475,Poco,Poco X2 (6GB,6,64,4500,64.0,20.0,6.67,15999
476,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,7500
477,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,8990
478,Poco,Poco X2 (6GB,6,64,4500,64.0,20.0,6.67,17850
479,Motorola,Motorola Moto Z2,4,64,3000,12.0,5.0,5.5,6999
480,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,9499
481,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,10990
482,LG,LG Q6 (3GB,3,32,3000,13.0,5.0,5.5,14999
483,Samsung,Samsung Galaxy M31,6,128,6000,64.0,32.0,6.4,16982
484,Xiaomi,Redmi 9 Power,4,64,6000,48.0,8.0,6.53,10999
485,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,63900
486,Samsung,Samsung Galaxy S10+,8,128,4100,12.0,10.0,6.4,91900
487,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,59900
488,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,54900
489,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,48990
490,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,6450
491,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,11990
492,Xiaomi,Xiaomi Redmi Y2,3,32,3080,12.0,16.0,5.99,10999
493,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,6999
494,Google,Google Pixel 3,4,64,3430,12.2,8.0,6.3,54990
495,Vivo,Vivo V5s (4GB,4,64,3000,13.0,20.0,5.5,18490
496,Realme,Realme C3 (4GB,3,32,5000,12.0,5.0,6.52,10400
497,Vivo,Vivo V5s (4GB,4,64,3000,13.0,20.0,5.5,23500
498,Motorola,Motorola Moto G4,2,16,3000,16.0,5.0,5.5,4299
499,InFocus,InFocus M370 (1GB,1,8,2230,8.0,2.0,5.0,7999
500,Yu,Yu Yunicorn (4GB,4,32,4000,13.0,5.0,5.5,6999
501,Yu,Yu Yunicorn (4GB,4,32,4000,13.0,5.0,5.5,5799
502,Lenovo,Lenovo A7000 (2GB,2,8,2900,8.0,5.0,5.5,2399
503,Lenovo,Lenovo A7000 (2GB,2,8,2900,8.0,5.0,5.5,3699
504,Oppo,Oppo R7 Lite,2,16,2320,13.0,8.0,5.0,20035
505,Oppo,Oppo A7 (4GB,3,64,4230,13.0,16.0,6.2,18990
506,Gionee,Gionee S6 (3GB,3,32,3150,13.0,5.0,5.5,6700
507,Oppo,Oppo A7 (4GB,3,64,4230,13.0,16.0,6.2,16990
508,Realme,Realme 3 (4GB,3,32,4230,13.0,13.0,6.2,9499
509,Oppo,Oppo A7 (3GB,3,64,4230,13.0,16.0,6.2,12549
510,Coolpad,Coolpad Note 3,3,16,3000,13.0,5.0,5.5,9499
511,Gionee,Gionee S6 (3GB,3,32,3150,13.0,5.0,5.5,6600
512,Gionee,Gionee S6 (3GB,3,32,3150,13.0,5.0,5.5,12850
513,Realme,Realme 6 (8GB,4,64,4300,64.0,16.0,6.5,16999
514,Realme,Realme 6 (4GB,4,64,4300,64.0,16.0,6.5,12999
515,Honor,Honor 4X (2GB,2,8,3000,13.0,5.0,5.5,9999
516,Xiaomi,Xiaomi Redmi 7,2,16,4000,12.0,8.0,6.26,9000
517,HTC,HTC Desire 820,2,16,2600,13.0,8.0,5.5,2999
518,Zopo,Zopo Color X,3,16,2500,8.0,5.0,5.5,4690
519,Oppo,Oppo A7 (3GB,3,64,4230,13.0,16.0,6.2,15999
520,Motorola,Motorola Moto G4,2,16,3000,16.0,5.0,5.5,3999
521,Motorola,Motorola Moto G4,2,16,3000,16.0,5.0,5.5,1917
522,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,109900
523,Realme,Realme C3 (3GB,3,32,5000,12.0,5.0,6.52,8999
524,Realme,Realme 3 (3GB,3,32,4230,13.0,13.0,6.2,9499
525,Nokia,Nokia 7 Plus,4,64,3800,12.0,16.0,6.0,19498
526,Motorola,Motorola Moto Z,3,32,3510,16.0,5.0,5.5,8990
527,Nokia,Nokia 7 Plus,4,64,3800,12.0,16.0,6.0,12000
528,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,99900
529,Realme,Realme C3 (4GB,3,32,5000,12.0,5.0,6.52,8999
530,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,94900
531,Realme,Realme C3 (4GB,3,32,5000,12.0,5.0,6.52,9499
532,Vivo,Vivo X21 (64GB),6,64,3200,12.0,12.0,6.28,23999
533,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,84900
534,Motorola,Motorola Moto Z,3,32,3510,16.0,5.0,5.5,7799
535,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,79999
536,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,117900
537,Vivo,Vivo X21 (128GB),6,64,3200,12.0,12.0,6.28,19890
538,Apple,iPhone 11 Pro,4,64,3046,12.0,12.0,5.8,79899
539,Gionee,Gionee Marathon M5,3,32,4000,8.0,5.0,5.0,5990
540,Gionee,Gionee Marathon M5,3,32,4000,8.0,5.0,5.0,12655
541,HTC,HTC Desire 820,2,16,2600,13.0,8.0,5.5,25999
542,Vivo,Vivo V5s (4GB,4,64,3000,13.0,20.0,5.5,11999
543,ZTE,ZTE Blade A2,4,32,5000,13.0,8.0,5.5,12499
544,Zopo,Zopo Color X,3,16,2500,8.0,5.0,5.5,6499
545,Micromax,Micromax Canvas Nitro,2,16,2500,13.0,5.0,5.0,10190
546,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,12999
547,Samsung,Samsung Galaxy On7,3,32,3300,13.0,13.0,5.5,10990
548,Samsung,Samsung Galaxy On7,3,32,3300,13.0,13.0,5.5,11990
549,InFocus,InFocus Bingo 10,1,8,2000,5.0,5.0,4.5,3499
550,Xiaomi,Xiaomi Mi Max,4,128,4850,16.0,5.0,6.44,18999
551,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,2799
552,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,7500
553,LG,LG Q6 (3GB,3,32,3000,13.0,5.0,5.5,8449
554,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,7999
555,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,8700
556,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,8999
557,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,8090
558,Honor,Honor 5X (2GB,2,16,3000,13.0,5.0,5.5,9500
559,Asus,Asus ZenFone 6,2,16,3300,13.0,2.0,6.0,8891
560,Samsung,Samsung Galaxy On7,3,32,3300,13.0,13.0,5.5,12999
561,Xiaomi,Xiaomi Mi Max,3,32,4850,16.0,5.0,6.44,11990
562,Motorola,Motorola Moto X,3,16,3000,21.0,5.0,5.7,7199
563,Honor,Honor 8 Lite,4,64,3000,12.0,8.0,5.2,14933
564,Asus,Asus ZenFone 2,2,16,3000,13.0,5.0,5.5,8499
565,Lenovo,Lenovo Vibe P1,2,32,4900,13.0,5.0,5.5,5199
566,Lenovo,Lenovo Vibe P1,2,32,4900,13.0,5.0,5.5,3499
567,Lenovo,Lenovo Vibe K4,3,16,3300,13.0,5.0,5.5,7999
568,Zopo,Zopo Color X,3,16,2500,8.0,5.0,5.5,8599
569,Panasonic,Panasonic Eluga Icon,2,16,3500,13.0,8.0,5.5,4500
570,Panasonic,Panasonic Eluga Icon,2,16,3500,13.0,8.0,5.5,7009
571,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,10800
572,Honor,Honor 4X (2GB,2,8,3000,13.0,5.0,5.5,10499
573,Coolpad,Coolpad Note 3,3,16,3000,13.0,5.0,5.5,6249
574,Google,Google Pixel 3,4,64,2915,12.2,8.0,5.5,80000
575,Google,Google Pixel 3,4,64,2915,12.2,8.0,5.5,71000
576,Google,Google Pixel 3,4,64,2915,12.2,8.0,5.5,49999
577,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,10842
578,Google,Google Pixel 3,4,64,2915,12.2,8.0,5.5,49990
579,Yu,Yu Yureka Plus,2,16,2500,13.0,5.0,5.5,5100
580,Google,Google Pixel 3,4,64,2915,12.2,8.0,5.5,49900
581,Yu,Yu Yureka Plus,2,16,2500,13.0,5.0,5.5,2699
582,Yu,Yu Yureka Plus,2,16,2500,13.0,5.0,5.5,8850
583,Realme,Realme 5s (64GB),4,64,5000,48.0,13.0,6.5,11799
584,Realme,Realme 5s (64GB),4,64,5000,48.0,13.0,6.5,11999
585,Realme,Realme 5s (128GB),4,64,5000,48.0,13.0,6.5,12999
586,LG,LG Q6 (3GB,3,32,3000,13.0,5.0,5.5,13999
587,Lenovo,Lenovo Vibe P1,2,32,4900,13.0,5.0,5.5,6099
588,Zopo,Zopo Color X,3,16,2500,8.0,5.0,5.5,4570
589,Asus,Asus ZenFone Max,2,16,5000,13.0,5.0,5.5,6199
590,Asus,Asus ZenFone 4,4,64,3000,16.0,12.0,5.5,13999
591,Realme,Realme 6 Pro,6,64,4300,64.0,16.0,6.6,15999
592,Honor,Honor 7C (4GB,3,32,3000,13.0,8.0,5.99,14999
593,Honor,Honor 7C (4GB,3,32,3000,13.0,8.0,5.99,12500
594,Honor,Honor 7C (4GB,3,32,3000,13.0,8.0,5.99,11490
595,Honor,Honor 7C (3GB,3,32,3000,13.0,8.0,5.99,9500
596,Honor,Honor 7C (3GB,3,32,3000,13.0,8.0,5.99,8499
597,Honor,Honor 7C (3GB,3,32,3000,13.0,8.0,5.99,7999
598,Realme,Realme 6 Pro,6,64,4300,64.0,16.0,6.6,16999
599,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,26999
600,Realme,Realme 6 Pro,6,64,4300,64.0,16.0,6.6,17999
601,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,25999
602,Lyf,Lyf F1 (3GB,3,32,3200,16.0,8.0,5.5,9905
603,Motorola,Motorola Moto X4,3,32,3000,12.0,16.0,5.2,7499
604,LG,LG G5 (4GB,4,32,2800,16.0,8.0,5.3,12990
605,LG,LG G5 (4GB,4,32,2800,16.0,8.0,5.3,15999
606,LG,LG G5 (4GB,4,32,2800,16.0,8.0,5.3,19999
607,Lava,Lava Z25 (4GB,4,32,3020,13.0,8.0,5.5,15938
608,Motorola,Motorola Moto X4,3,32,3000,12.0,16.0,5.2,5299
609,Phicomm,Phicomm Passion 660,2,16,2300,13.0,5.0,5.0,3238
610,Lenovo,Lenovo Vibe S1,3,32,2420,13.0,8.0,5.0,10990
611,Samsung,Samsung Galaxy A5,2,16,2900,13.0,5.0,5.2,12399
612,Samsung,Samsung Galaxy A5,2,16,2900,13.0,5.0,5.2,4599
613,Samsung,Samsung Galaxy A5,2,16,2900,13.0,5.0,5.2,4799
614,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,24299
615,Vivo,Vivo V7+ (4GB,4,64,3225,16.0,24.0,5.99,22221
616,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,28900
617,Asus,Asus ZenFone 4,4,64,3000,16.0,12.0,5.5,7499
618,Motorola,Motorola Moto X4,3,32,3000,12.0,16.0,5.2,8699
619,Motorola,Motorola Moto X4,3,32,3000,12.0,16.0,5.2,10450
620,Asus,Asus ZenFone Live,2,16,2650,13.0,5.0,5.0,8888
621,Xolo,Xolo Era 4K,2,8,4000,8.0,5.0,5.0,5499
622,Asus,Asus ZenFone Live,2,16,2650,13.0,5.0,5.0,6999
623,Asus,Asus ZenFone Live,2,16,2650,13.0,5.0,5.0,5499
624,Oppo,Oppo F9 Pro,6,64,3500,16.0,25.0,6.3,18975
625,Oppo,Oppo F9 Pro,6,64,3500,16.0,25.0,6.3,19990
626,Asus,Asus ZenFone 4,4,64,3000,16.0,12.0,5.5,25999
627,Oppo,Oppo F9 Pro,6,64,3500,16.0,25.0,6.3,25990
628,Oppo,Oppo F9 Pro,6,64,3500,16.0,25.0,6.3,22450
629,Vivo,Vivo V7+ (4GB,4,64,3225,16.0,24.0,5.99,21299
630,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,32990
631,Samsung,Samsung Galaxy S8,4,64,3000,12.0,8.0,5.8,29990
632,LG,LG G5 (4GB,4,32,2800,16.0,8.0,5.3,25999
633,Lenovo,Lenovo Vibe S1,3,32,2420,13.0,8.0,5.0,15969
634,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,6349
635,Asus,Asus ZenFone 3,6,256,3000,23.0,8.0,5.7,15999
636,Asus,Asus ZenFone 3,6,256,3000,23.0,8.0,5.7,8999
637,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,5999
638,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,5711
639,Honor,Honor 6X (4GB,3,32,3340,12.0,8.0,5.5,6199
640,Coolpad,Coolpad Mega 2.5D,3,16,2500,8.0,8.0,5.5,7999
641,Honor,Honor 6X (4GB,3,32,3340,12.0,8.0,5.5,7499
642,Oppo,Oppo A12 (3GB,3,32,4230,13.0,5.0,6.22,8990
643,Coolpad,Coolpad Mega 2.5D,3,16,2500,8.0,8.0,5.5,6999
644,Samsung,Samsung Galaxy A5,2,16,2900,13.0,5.0,5.2,5199
645,Samsung,Samsung Galaxy S10,8,128,3400,12.0,10.0,6.1,49650
646,Vivo,Vivo V7+ (4GB,4,64,3225,16.0,24.0,5.99,21300
647,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,9832
648,Yu,Yu Yuphoria (2GB,2,16,2230,8.0,5.0,5.0,5319
649,Yu,Yu Yuphoria (2GB,2,16,2230,8.0,5.0,5.0,3399
650,Yu,Yu Yuphoria (2GB,2,16,2230,8.0,5.0,5.0,3990
651,Asus,Asus ZenFone 3,6,256,3000,23.0,8.0,5.7,44999
652,Lava,Lava Z25 (4GB,4,32,3020,13.0,8.0,5.5,8499
653,Xiaomi,Xiaomi Redmi Y3,3,32,4000,12.0,32.0,6.26,10465
654,Honor,Honor 6X (3GB,3,32,3340,12.0,8.0,5.5,5099
655,Samsung,Samsung Galaxy S10,8,128,3400,12.0,10.0,6.1,70999
656,Asus,Asus ZenFone 3,6,256,3000,23.0,8.0,5.7,48111
657,Samsung,Samsung Galaxy S10,8,128,3400,12.0,10.0,6.1,49998
658,Lava,Lava Pixel V2,2,16,2500,13.0,8.0,5.0,13300
659,Yu,Yu Yuphoria (2GB,2,16,2230,8.0,5.0,5.0,4099
660,Honor,Honor 6X (3GB,3,32,3340,12.0,8.0,5.5,5899
661,Samsung,Samsung Galaxy S10,8,128,3400,12.0,10.0,6.1,49990
662,Asus,Asus ZenFone 3,6,256,3000,23.0,8.0,5.7,63999
663,Lyf,Lyf F1S (32GB),3,32,3000,16.0,5.0,5.2,7200
664,Lyf,Lyf F1S (32GB),3,32,3000,16.0,5.0,5.2,6999
665,OnePlus,OnePlus 6 (8GB,6,64,3300,16.0,16.0,6.28,44999
666,HTC,HTC One X9,3,32,3000,13.0,5.0,5.5,14770
667,Gionee,Gionee S6 Pro,4,32,3130,13.0,8.0,5.5,11694
668,Nubia,Nubia N1 (3GB,3,32,5000,13.0,13.0,5.5,6849
669,HTC,HTC U11+ (6GB,6,128,3930,12.0,8.0,6.0,56990
670,HTC,HTC U11+ (6GB,6,128,3930,12.0,8.0,6.0,52990
671,Vivo,Vivo Z1 Pro,4,64,5000,16.0,32.0,6.53,14799
672,HTC,HTC One X9,3,32,3000,13.0,5.0,5.5,13249
673,Intex,Intex Aqua Power,1,8,3800,8.0,2.0,5.0,5490
674,Lyf,Lyf F1S (32GB),3,32,3000,16.0,5.0,5.2,8799
675,Samsung,Samsung Galaxy M10,2,16,3400,13.0,5.0,6.22,8490
676,Samsung,Samsung Galaxy M10,2,16,3400,13.0,5.0,6.22,8990
677,Gionee,Gionee S6s (3GB,3,32,3150,13.0,8.0,5.5,13860
678,Samsung,Samsung Galaxy M10,2,16,3400,13.0,5.0,6.22,7990
679,Yu,Yu Yunique (1GB,1,8,2000,8.0,2.0,4.7,4290
680,Onida,Onida i4G1 (1GB,1,8,2300,8.0,5.0,5.0,4599
681,Samsung,Samsung Galaxy M10,2,16,3400,13.0,5.0,6.22,8650
682,Lenovo,Lenovo A6000 Plus,2,16,2300,8.0,2.0,5.0,2999
683,Intex,Intex Aqua Power,1,8,3800,8.0,2.0,5.0,5685
